customer_id,transaction_date,category,amount
982,2025-02-22,Investment,48748.08
982,2025-10-02,Entertainment,2207.13
983,2025-01-01,Dining,5905.18
983,2025-07-19,Rent,30408.19
983,2025-09-11,Investment,20233.94
983,2025-09-08,Entertainment,40168.74
983,2025-01-21,Travel,23230.49
983,2024-12-10,Entertainment,41916.69
983,2025-08-26,Investment,38952.56
983,2025-01-21,Rent,28631.92
983,2024-11-29,Travel,1600.3
983,2025-08-24,Entertainment,19297.12
983,2025-06-23,Travel,47983.7
983,2025-02-17,Groceries,39401.79
983,2025-03-27,Entertainment,20704.56
983,2025-05-05,Entertainment,4595.21
983,2025-01-13,Groceries,12635.62
983,2025-06-29,Groceries,26078.48
983,2025-06-05,Entertainment,46920.69
983,2025-06-06,Entertainment,16775.82
983,2025-04-04,Dining,20518.89
983,2024-11-16,Rent,11421.05
983,2025-07-06,Investment,14120.2
983,2025-02-19,Rent,43038.76
983,2025-01-08,Rent,18899.34
983,2025-09-14,Travel,24771.76
983,2025-01-19,Dining,32937.5
983,2025-04-12,Dining,27042.5
983,2024-11-20,Groceries,48795.53
983,2025-04-10,Travel,25594.24
983,2025-05-24,Investment,45726.63
983,2024-10-24,Rent,5924.29
983,2025-03-12,Investment,23423.99
984,2024-11-26,Dining,22760.9
984,2025-07-26,Entertainment,44567.89
984,2025-02-26,Groceries,5884.23
984,2025-05-12,Dining,15916.58
984,2025-09-14,Entertainment,31284.79
984,2025-04-27,Entertainment,30923.62
984,2025-01-17,Groceries,23142.12
984,2025-05-20,Groceries,20919.14
984,2025-02-09,Entertainment,13684.7
984,2025-02-02,Travel,28324.76
984,2025-08-31,Entertainment,27293.45
984,2025-01-25,Entertainment,28933.28
984,2025-09-06,Rent,10291.15
984,2025-04-29,Rent,11148.9
984,2025-08-30,Dining,46331.44
984,2025-05-10,Travel,41512.64
984,2025-03-30,Entertainment,11850.11
984,2025-08-16,Entertainment,35199.15
984,2025-07-14,Rent,36841.33
984,2025-06-02,Rent,28044.7
985,2024-11-19,Entertainment,10242.22
985,2024-10-20,Groceries,26573.3
985,2025-09-02,Travel,8707.57
985,2024-11-01,Dining,24791.84
985,2025-03-20,Travel,45945.82
985,2025-07-11,Groceries,10913.38
985,2025-07-02,Groceries,16682.18
985,2025-01-31,Dining,17537.82
985,2025-09-20,Groceries,36394.89
985,2024-12-09,Travel,46248.72
985,2025-07-31,Rent,27792.44
985,2025-02-04,Dining,1256.79
985,2024-12-20,Travel,22865.65
985,2025-08-24,Investment,18430.14
985,2025-02-10,Rent,31031.52
985,2024-12-21,Travel,27460.21
986,2024-11-02,Groceries,9069.94
986,2024-10-08,Travel,27937.73
986,2025-01-11,Groceries,46790.52
986,2025-07-05,Investment,25965.56
986,2025-08-28,Investment,1864.26
986,2025-03-09,Entertainment,43630.08
986,2025-02-23,Investment,32135.03
986,2025-04-08,Rent,20161.95
986,2024-12-01,Entertainment,5910.66
986,2025-05-30,Groceries,8643.61
986,2025-06-11,Entertainment,44633.51
986,2024-11-15,Dining,22242.17
986,2025-09-28,Entertainment,42825.08
986,2024-11-23,Investment,11736.11
986,2025-06-06,Dining,21743.05
986,2025-05-12,Investment,8175.46
986,2025-09-16,Investment,7896.16
986,2024-10-02,Rent,13459.75
986,2025-06-20,Groceries,30260.46
986,2025-06-08,Entertainment,27879.67
986,2024-10-04,Rent,15583.19
986,2025-07-12,Travel,48938.47
986,2024-11-01,Rent,19751.73
986,2025-01-17,Entertainment,25117.48
986,2025-09-08,Groceries,13251.08
986,2024-12-26,Groceries,4711.58
986,2025-04-30,Travel,15310.31
986,2025-06-16,Rent,42508.31
986,2025-07-26,Investment,48677.21
986,2025-02-17,Entertainment,8683.96
986,2025-09-21,Travel,49710.58
986,2025-06-21,Rent,24337.54
986,2025-02-07,Investment,5287.19
986,2025-08-07,Travel,13249.59
986,2025-07-26,Investment,36217.8
986,2024-12-17,Dining,19071.87
986,2025-04-13,Investment,11602.92
986,2024-11-02,Investment,15067.79
987,2024-12-11,Entertainment,49223.49
987,2025-09-18,Entertainment,5812.4
987,2025-05-14,Dining,718.51
987,2025-05-03,Travel,29587.5
987,2025-06-30,Dining,46001.21
987,2024-11-24,Groceries,5716.28
987,2024-12-17,Investment,27730.05
987,2025-05-20,Entertainment,36808.73
987,2025-09-17,Groceries,42774.86
987,2025-08-29,Dining,6937.83
987,2025-08-22,Entertainment,49607.28
987,2024-10-20,Investment,30449.72
987,2025-10-01,Dining,21903.38
987,2024-11-16,Dining,42870.92
987,2025-06-06,Investment,42181.51
988,2025-01-22,Dining,49721.2
988,2025-05-29,Dining,22681.0
988,2025-07-07,Rent,9023.57
988,2024-11-21,Rent,47898.97
988,2024-10-11,Groceries,1833.58
988,2025-04-06,Dining,12471.36
988,2025-05-29,Dining,36122.12
988,2025-02-22,Groceries,5159.79
988,2025-03-18,Travel,28817.81
988,2025-04-24,Rent,11163.98
988,2025-03-24,Entertainment,24619.8
988,2025-08-05,Entertainment,11599.86
988,2025-06-30,Dining,34441.86
988,2024-12-29,Investment,35873.42
988,2025-01-04,Investment,31969.47
988,2025-09-30,Travel,20136.17
988,2024-10-09,Entertainment,11285.54
988,2025-02-15,Travel,26325.57
988,2024-11-18,Groceries,42785.32
988,2025-02-25,Investment,31438.73
988,2025-02-21,Rent,4047.64
988,2025-08-06,Investment,14314.96
988,2025-06-08,Groceries,31683.41
988,2024-11-26,Groceries,41545.78
988,2025-08-16,Rent,13809.77
988,2024-12-23,Rent,36048.28
988,2025-02-25,Groceries,24012.4
988,2025-07-15,Entertainment,20163.75
988,2025-08-08,Groceries,41486.6
988,2025-03-01,Rent,14376.39
988,2024-11-06,Rent,40249.62
988,2025-05-22,Entertainment,7616.14
988,2024-12-08,Dining,38054.71
988,2024-12-23,Travel,16857.8
988,2025-07-06,Dining,20193.35
988,2025-04-23,Rent,33639.29
988,2025-06-23,Rent,6313.33
988,2025-09-23,Entertainment,43401.4
988,2024-12-05,Investment,15618.06
988,2025-08-21,Entertainment,1283.62
988,2024-12-02,Groceries,37133.34
988,2025-08-08,Investment,30161.02
988,2025-08-12,Entertainment,37349.43
988,2024-10-07,Travel,21603.97
988,2025-02-11,Travel,32687.92
988,2025-07-25,Entertainment,5874.98
988,2025-04-22,Entertainment,9616.75
989,2025-05-11,Groceries,35111.22
989,2024-12-28,Dining,38079.28
989,2025-03-10,Rent,40643.83
989,2025-01-06,Groceries,6919.47
989,2025-03-19,Travel,21642.99
989,2025-04-20,Dining,4656.06
989,2025-08-13,Entertainment,9931.8
989,2025-02-14,Travel,48401.58
989,2024-11-29,Groceries,41739.66
989,2024-10-02,Groceries,3583.74
990,2025-09-23,Travel,15513.68
990,2025-08-01,Dining,13562.88
990,2025-07-14,Entertainment,43071.07
990,2025-05-07,Rent,26605.78
990,2025-09-06,Travel,2162.83
990,2025-03-08,Rent,17707.94
990,2025-08-23,Investment,42267.92
990,2024-12-24,Groceries,5189.07
990,2025-06-15,Dining,3071.04
990,2025-03-30,Dining,24775.36
990,2025-03-12,Travel,41290.48
990,2024-10-30,Investment,18160.9
990,2025-04-18,Groceries,49930.62
990,2025-06-08,Groceries,39606.42
990,2025-01-08,Rent,9306.95
990,2024-11-15,Travel,27303.24
990,2025-07-18,Groceries,30695.35
990,2025-04-05,Rent,17925.95
990,2025-09-11,Dining,9611.6
990,2025-02-25,Groceries,41205.89
990,2024-10-31,Dining,6105.49
990,2025-06-06,Investment,13153.89
990,2025-06-02,Rent,36554.05
990,2025-08-08,Travel,17769.24
990,2025-07-01,Rent,30039.15
990,2025-02-11,Investment,28660.43
990,2025-04-07,Dining,7628.47
990,2025-04-08,Investment,5255.42
990,2025-07-22,Entertainment,35133.14
990,2025-03-15,Investment,26229.57
990,2024-12-19,Entertainment,2722.27
990,2025-08-30,Groceries,41505.35
990,2024-11-01,Dining,34048.78
990,2025-08-16,Dining,28257.97
990,2025-09-28,Travel,36748.36
990,2025-02-20,Groceries,29176.02
990,2025-03-11,Groceries,23281.04
990,2024-11-20,Entertainment,20334.23
991,2024-11-23,Dining,37051.24
991,2025-05-06,Rent,34439.84
991,2025-05-26,Rent,31059.48
991,2025-06-12,Dining,29406.7
991,2025-04-11,Entertainment,37223.59
991,2025-10-02,Dining,36393.37
991,2025-04-01,Rent,5192.48
991,2024-10-22,Travel,2826.87
991,2025-05-14,Groceries,34944.19
991,2025-01-19,Dining,29993.55
991,2024-12-27,Dining,36206.99
991,2025-06-15,Rent,21754.54
991,2025-08-24,Groceries,12387.99
991,2024-12-07,Rent,48955.74
991,2025-03-15,Entertainment,21781.68
991,2025-03-06,Rent,42170.58
991,2025-06-16,Investment,2070.44
991,2024-10-18,Investment,34946.3
991,2025-05-22,Rent,29626.32
991,2025-05-05,Travel,40292.67
991,2025-07-31,Groceries,33955.79
991,2025-09-17,Groceries,29755.2
991,2024-11-25,Dining,6463.79
991,2025-04-20,Dining,26496.77
992,2025-04-10,Travel,43266.55
992,2025-04-13,Rent,24985.97
992,2024-11-17,Groceries,45966.0
992,2024-12-13,Groceries,24283.58
992,2025-01-02,Dining,12655.46
992,2025-04-03,Travel,22225.46
992,2025-03-26,Investment,48689.85
992,2025-06-22,Rent,46123.32
992,2025-08-10,Groceries,48877.56
992,2025-09-16,Rent,10069.57
992,2024-12-18,Investment,40953.7
992,2025-01-13,Investment,45738.37
992,2025-04-21,Rent,1739.78
992,2024-11-04,Investment,25322.48
992,2025-07-12,Dining,30227.7
993,2025-02-20,Entertainment,28363.73
993,2025-07-05,Entertainment,45790.08
993,2025-05-18,Groceries,46923.9
993,2025-04-19,Entertainment,44585.14
993,2024-10-09,Investment,8602.69
993,2025-04-11,Dining,18570.71
993,2025-03-31,Entertainment,22627.39
993,2025-01-03,Travel,22342.53
993,2025-09-03,Entertainment,36984.6
993,2025-05-10,Investment,542.78
993,2024-10-08,Entertainment,34811.4
993,2024-11-01,Investment,16867.59
993,2025-08-16,Entertainment,27570.5
993,2025-04-06,Investment,38567.51
993,2025-09-06,Investment,14519.34
993,2025-01-29,Entertainment,36087.13
993,2025-03-28,Groceries,18147.99
993,2024-10-07,Investment,18743.07
993,2025-05-04,Dining,38151.83
993,2024-10-09,Groceries,35294.52
993,2024-11-29,Groceries,14332.43
993,2025-08-16,Entertainment,5544.7
993,2025-05-26,Investment,4911.08
993,2025-08-31,Investment,41744.99
993,2025-05-07,Travel,22396.46
993,2025-04-07,Travel,39371.22
993,2025-09-17,Travel,11566.25
993,2025-01-02,Investment,35508.72
993,2025-06-09,Rent,23961.77
993,2025-01-31,Rent,23753.91
993,2025-08-02,Entertainment,29940.37
993,2025-01-27,Groceries,3001.53
994,2025-01-13,Groceries,36760.16
994,2024-12-28,Rent,16986.23
994,2025-07-05,Groceries,11505.85
994,2025-05-01,Groceries,44985.94
994,2025-08-16,Entertainment,46470.88
994,2024-10-15,Investment,27664.03
994,2025-04-11,Groceries,22182.57
994,2024-10-14,Rent,42355.12
994,2025-03-30,Investment,39481.18
994,2025-01-22,Rent,34888.23
994,2025-07-14,Groceries,6742.75
994,2024-11-24,Entertainment,16484.43
994,2025-09-29,Investment,23842.63
994,2024-10-04,Dining,6933.79
994,2025-05-24,Rent,1732.88
994,2025-07-23,Rent,5582.72
994,2025-09-14,Dining,47485.34
994,2025-04-27,Travel,35903.04
994,2024-11-27,Dining,22828.0
994,2024-12-29,Investment,24932.85
994,2025-02-18,Entertainment,33030.45
994,2024-10-23,Investment,42058.1
995,2025-04-08,Rent,5379.42
995,2025-08-30,Travel,15121.69
995,2024-10-18,Investment,28085.5
995,2024-11-25,Rent,37910.05
995,2025-01-21,Dining,12565.48
995,2025-01-20,Investment,45494.13
995,2025-01-16,Investment,2683.8
995,2025-09-26,Groceries,22686.31
995,2025-09-14,Travel,34313.8
995,2025-02-16,Travel,2756.1
995,2025-08-01,Rent,39866.5
995,2025-03-25,Dining,23789.88
995,2025-08-26,Investment,20410.18
995,2025-08-17,Groceries,36087.74
995,2025-05-18,Investment,6182.74
995,2025-03-12,Investment,29749.0
995,2024-11-03,Dining,43977.6
995,2024-11-14,Groceries,21834.59
995,2024-11-15,Groceries,20116.1
995,2025-07-23,Rent,46930.97
995,2025-08-04,Dining,42376.88
995,2025-02-09,Rent,11296.67
995,2025-03-18,Rent,35283.85
995,2025-09-30,Groceries,20074.59
995,2025-01-06,Groceries,5453.45
995,2024-10-09,Groceries,1381.97
995,2025-09-13,Dining,14443.35
995,2025-07-16,Investment,16309.66
995,2025-10-01,Travel,4019.77
995,2025-05-06,Dining,24705.69
995,2025-07-10,Groceries,26023.05
995,2025-02-20,Groceries,2561.92
996,2025-08-08,Investment,38537.68
996,2025-02-09,Travel,12392.68
996,2025-02-21,Travel,27602.85
996,2025-07-26,Rent,19299.33
996,2025-06-30,Dining,15868.46
996,2025-03-21,Dining,5510.59
996,2025-03-02,Entertainment,27861.17
996,2024-11-24,Investment,21324.35
996,2025-05-23,Rent,19995.74
996,2025-01-09,Groceries,49928.8
996,2025-05-20,Groceries,20086.98
996,2025-03-26,Investment,48878.86
996,2025-09-17,Groceries,30477.56
996,2025-03-28,Investment,19916.27
996,2025-07-25,Entertainment,7497.87
996,2025-07-14,Investment,30871.73
996,2025-05-12,Investment,29847.4
996,2024-10-28,Dining,10886.35
996,2024-10-02,Groceries,28503.74
996,2025-07-21,Rent,45375.57
996,2025-09-15,Investment,27114.85
996,2025-02-23,Travel,13652.55
996,2025-05-09,Entertainment,7558.06
996,2025-04-15,Entertainment,17386.95
996,2025-06-16,Entertainment,27934.61
996,2024-11-03,Investment,42586.95
996,2025-07-30,Travel,30160.59
996,2025-10-01,Rent,5787.55
996,2025-05-06,Travel,47669.71
996,2025-01-12,Groceries,3401.31
996,2025-08-18,Dining,3977.21
996,2025-07-10,Investment,10984.01
996,2025-06-01,Travel,15513.73
996,2025-06-11,Dining,49021.2
996,2025-01-03,Entertainment,13449.13
996,2025-05-05,Entertainment,42890.55
996,2025-05-30,Travel,30023.44
996,2025-04-11,Rent,39949.29
997,2025-08-03,Dining,31541.01
997,2025-01-01,Investment,16298.29
997,2025-09-16,Rent,19446.03
997,2025-05-18,Dining,40074.04
997,2025-06-24,Investment,31427.76
997,2025-02-27,Travel,44542.75
997,2025-06-08,Dining,47309.45
997,2025-08-15,Dining,36603.85
997,2025-03-10,Rent,42371.79
997,2025-06-17,Dining,27516.75
997,2024-10-05,Rent,11414.34
997,2025-02-20,Entertainment,37034.24
997,2024-10-12,Investment,24764.27
997,2025-05-17,Entertainment,14140.84
997,2024-12-20,Travel,29176.38
997,2024-12-01,Investment,17504.45
997,2025-07-01,Rent,27600.32
997,2025-03-02,Groceries,26158.16
997,2025-03-15,Entertainment,40461.05
997,2025-01-07,Travel,14152.06
997,2024-11-09,Groceries,18590.94
997,2025-06-11,Travel,36298.99
997,2025-08-11,Rent,9551.57
997,2025-02-20,Dining,4267.96
997,2025-05-15,Dining,21049.95
997,2024-10-31,Dining,2019.8
997,2025-03-28,Entertainment,6015.79
997,2025-04-20,Entertainment,21077.44
997,2024-12-22,Investment,46799.74
997,2025-05-14,Travel,33704.2
997,2025-05-04,Dining,4390.88
997,2024-10-20,Dining,8523.31
997,2025-05-23,Dining,6899.5
997,2024-12-23,Investment,15924.52
997,2025-06-26,Investment,10172.96
997,2025-03-31,Dining,11198.43
997,2025-05-28,Travel,8212.12
997,2025-01-31,Dining,35725.46
997,2025-08-13,Entertainment,24307.1
998,2025-05-01,Groceries,39335.86
998,2025-01-12,Dining,16670.44
998,2025-02-14,Investment,49342.15
998,2025-01-21,Rent,32164.34
998,2025-02-09,Entertainment,46831.64
998,2024-10-05,Dining,43570.3
998,2025-02-04,Groceries,21640.57
998,2024-12-26,Rent,18787.71
998,2025-08-19,Rent,49767.98
998,2025-05-08,Entertainment,32648.28
998,2025-07-07,Entertainment,36162.4
998,2024-12-24,Groceries,17775.52
998,2025-02-27,Investment,49174.39
998,2024-11-21,Dining,20278.9
998,2025-08-18,Investment,25179.18
998,2025-05-31,Groceries,46376.36
999,2024-12-19,Investment,31105.37
999,2025-04-11,Entertainment,23524.52
999,2025-05-10,Dining,8569.36
999,2025-04-18,Groceries,15028.92
999,2025-07-19,Rent,27643.9
999,2024-11-03,Travel,1145.06
999,2025-04-15,Investment,4224.48
999,2025-01-13,Rent,27565.0
999,2025-05-26,Investment,45350.1
999,2025-04-08,Rent,21513.73
999,2025-06-06,Entertainment,8730.16
999,2025-07-15,Groceries,28106.79
999,2025-08-06,Entertainment,37783.84
999,2024-11-20,Travel,21912.25
999,2025-06-06,Rent,22312.67
999,2025-07-23,Groceries,49063.94
999,2025-07-06,Rent,42132.37
999,2025-02-08,Dining,5055.6
999,2025-07-04,Investment,45727.24
999,2025-08-14,Rent,35205.39
999,2025-02-02,Dining,32603.06
999,2024-11-05,Travel,969.19
999,2025-03-10,Investment,16570.4
999,2025-01-01,Investment,42381.92
999,2025-04-28,Travel,8784.52
999,2025-01-27,Travel,45289.2
999,2024-11-02,Investment,11821.3
999,2024-10-22,Travel,40709.63
999,2025-06-16,Groceries,2293.88
999,2024-11-22,Groceries,38034.04
999,2024-11-17,Rent,37960.58
999,2025-03-25,Rent,47131.22
999,2024-10-07,Dining,1385.79
1000,2025-05-28,Investment,27875.99
1000,2025-10-02,Groceries,31589.56
1000,2025-01-19,Dining,31381.0
1000,2025-04-19,Groceries,44559.82
1000,2025-08-27,Travel,43836.49
1000,2025-01-01,Groceries,48059.41
1000,2025-09-20,Groceries,18583.83
1000,2025-07-12,Travel,20035.91
1000,2025-02-24,Dining,3391.54
1000,2025-01-30,Investment,28075.93
1000,2025-08-24,Groceries,25973.14
1000,2024-11-24,Travel,49180.93
1000,2025-06-13,Rent,9765.43
1000,2025-03-05,Groceries,46023.85
1000,2025-03-28,Entertainment,8953.34
1000,2024-10-17,Travel,29811.68
1000,2025-06-26,Entertainment,12119.47
1000,2025-09-02,Rent,30917.91
1000,2025-03-28,Rent,31977.08
1000,2025-04-06,Groceries,16226.61
1000,2025-07-20,Groceries,42942.95
1000,2025-08-20,Investment,38144.59
1000,2025-05-18,Entertainment,41399.88
1000,2025-09-20,Dining,32000.81
1000,2024-10-19,Groceries,19265.7
1000,2025-01-16,Rent,36525.54
1000,2024-12-27,Rent,41462.43
1000,2025-07-07,Rent,3307.09
1001,2025-04-15,Rent,14728.15
1001,2025-06-17,Travel,44527.95
1001,2024-10-03,Entertainment,9868.28
1001,2025-04-27,Dining,15878.92
1001,2025-05-05,Investment,47899.81
1001,2025-07-18,Groceries,37282.32
1001,2025-05-17,Rent,3320.14
1001,2025-09-15,Rent,42939.46
1001,2025-08-10,Dining,11693.64
1001,2025-02-28,Dining,8967.9
1001,2025-09-08,Dining,27099.63
1001,2025-05-07,Entertainment,45583.52
1001,2025-09-24,Investment,10186.35
1001,2025-03-30,Investment,46278.52
1001,2025-01-26,Travel,1134.96
1001,2025-05-08,Rent,37469.68
1001,2025-05-25,Travel,43058.97
1001,2024-12-20,Investment,22062.07
1001,2025-06-06,Investment,39653.04
1001,2024-11-29,Travel,33607.07
1001,2025-04-27,Dining,31388.77
1001,2025-06-10,Dining,35315.56
1001,2024-12-03,Travel,31451.88
1001,2024-10-14,Investment,4097.82
1001,2025-01-11,Entertainment,27450.37
1001,2024-12-30,Dining,18828.84
1001,2025-05-21,Groceries,31316.5
1001,2024-10-30,Travel,19655.14
1001,2025-04-26,Dining,46755.41
1001,2024-12-22,Groceries,41458.12
1001,2025-01-22,Groceries,10332.51
1001,2025-01-28,Entertainment,47620.28
1001,2025-09-01,Travel,33917.78
1001,2025-02-02,Entertainment,42074.88
1001,2025-08-17,Entertainment,26677.53
1002,2025-08-10,Investment,34371.71
1002,2024-12-12,Entertainment,4599.74
1002,2025-08-07,Entertainment,23989.9
1002,2025-08-08,Rent,31308.57
1002,2025-02-18,Rent,34841.72
1002,2025-06-13,Dining,35150.5
1002,2025-06-16,Entertainment,40770.63
1002,2024-10-26,Investment,44218.57
1002,2025-02-13,Investment,42980.03
1002,2025-02-27,Rent,30145.59
1002,2025-09-09,Rent,3537.02
1002,2025-03-28,Investment,22959.81
1002,2025-09-18,Travel,19727.2
1002,2025-07-27,Travel,37975.14
1002,2025-08-10,Travel,46689.49
1002,2025-07-20,Groceries,15662.53
1002,2025-06-14,Entertainment,30426.42
1002,2025-09-09,Groceries,2734.81
1002,2025-01-27,Investment,44873.11
1002,2025-01-11,Travel,44845.62
1002,2025-01-20,Dining,48696.21
1002,2025-01-04,Groceries,21967.96
1002,2025-09-01,Entertainment,21733.59
1002,2024-11-12,Dining,13048.4
1002,2024-11-13,Entertainment,38156.99
1002,2025-09-01,Dining,4568.1
1002,2024-10-30,Rent,37821.88
1002,2025-05-27,Rent,9696.29
1002,2025-04-03,Investment,12903.94
1002,2025-04-19,Rent,39120.89
1002,2024-10-02,Rent,29401.63
1003,2025-04-08,Investment,16551.95
1003,2025-03-06,Dining,45569.5
1003,2025-08-19,Investment,32339.21
1003,2025-05-26,Rent,25805.4
1003,2024-10-09,Groceries,1937.35
1003,2025-08-03,Rent,20459.14
1003,2025-06-27,Rent,48806.64
1003,2025-01-17,Travel,17775.87
1003,2025-02-17,Rent,34885.02
1003,2025-04-04,Travel,32872.25
1003,2025-08-26,Rent,39575.69
1003,2025-03-12,Investment,43827.52
1003,2025-03-22,Travel,43940.7
1003,2025-03-19,Groceries,39696.38
1003,2024-11-11,Groceries,44034.59
1003,2025-05-16,Entertainment,22090.06
1003,2025-08-08,Entertainment,11105.02
1003,2024-11-04,Dining,3784.3
1003,2025-03-04,Entertainment,49312.54
1003,2025-07-12,Investment,34894.49
1003,2025-02-27,Entertainment,41064.51
1003,2025-09-03,Entertainment,20776.14
1003,2025-03-21,Investment,2248.86
1003,2024-12-09,Dining,44213.44
1003,2025-05-17,Entertainment,27797.62
1003,2024-12-28,Dining,33480.63
1003,2025-04-20,Groceries,26434.38
1003,2025-09-29,Dining,16141.35
1003,2024-12-27,Investment,45567.44
1004,2025-07-16,Dining,19454.56
1004,2025-07-09,Entertainment,7643.95
1004,2025-02-27,Entertainment,17027.71
1004,2025-05-08,Groceries,14353.76
1004,2025-05-30,Investment,6826.22
1004,2025-07-17,Travel,21366.14
1004,2025-10-01,Dining,43726.01
1004,2024-12-26,Groceries,36402.69
1004,2025-09-04,Rent,15438.04
1004,2025-03-11,Entertainment,44558.44
1004,2025-04-27,Groceries,21218.72
1004,2025-07-02,Dining,20472.48
1004,2025-03-18,Travel,16694.3
1004,2025-04-13,Groceries,8602.8
1004,2025-04-03,Rent,25009.86
1004,2024-12-14,Dining,28345.79
1004,2025-04-12,Investment,40155.14
1004,2024-12-21,Groceries,33262.27
1004,2025-06-29,Groceries,27586.27
1004,2025-03-10,Investment,6723.86
1004,2024-12-09,Groceries,9544.44
1004,2025-03-22,Rent,32080.69
1004,2025-01-21,Entertainment,12151.38
1004,2025-05-04,Dining,49665.69
1004,2025-09-10,Entertainment,48999.73
1004,2024-12-22,Investment,24833.59
1004,2024-11-14,Dining,17504.25
1004,2025-02-05,Entertainment,35838.4
1004,2025-01-14,Rent,16066.33
1004,2025-04-19,Rent,14960.62
1004,2025-07-31,Travel,47213.43
1004,2025-08-01,Travel,8965.5
1004,2024-12-13,Groceries,36232.57
1004,2025-08-23,Rent,34781.83
1005,2025-02-11,Groceries,42174.32
1005,2025-06-10,Dining,46007.38
1005,2025-05-18,Investment,15754.87
1005,2025-01-29,Travel,6595.95
1005,2024-10-02,Rent,22751.88
1005,2025-09-11,Groceries,33703.66
1005,2025-05-17,Dining,8528.36
1005,2025-05-06,Travel,26236.03
1005,2024-12-31,Dining,43042.18
1005,2024-10-06,Groceries,4255.14
1005,2025-01-31,Dining,23716.99
1005,2025-03-02,Entertainment,30236.03
1005,2025-09-04,Entertainment,39908.97
1005,2025-06-08,Groceries,21589.28
1005,2024-11-18,Investment,33587.17
1005,2025-06-03,Dining,29875.95
1005,2025-05-03,Investment,27342.56
1005,2025-02-18,Rent,35117.59
1005,2024-12-15,Groceries,18981.48
1005,2024-10-18,Rent,1681.5
1005,2025-03-31,Investment,47723.89
1005,2025-10-02,Entertainment,28375.81
1005,2025-07-31,Entertainment,31972.14
1005,2024-10-02,Dining,28659.52
1005,2025-01-02,Rent,28521.77
1005,2024-12-15,Dining,31527.53
1005,2025-07-11,Rent,10616.58
1005,2024-12-18,Groceries,12633.62
1005,2025-02-13,Rent,42231.84
1005,2025-07-03,Travel,35365.5
1005,2025-09-03,Groceries,46013.44
1005,2025-01-13,Investment,25680.76
1005,2025-09-28,Investment,24218.69
1005,2025-04-06,Rent,46373.31
1005,2025-06-20,Groceries,7813.57
1005,2025-04-12,Dining,49428.52
1005,2024-10-19,Groceries,36422.9
1005,2025-06-30,Groceries,27709.46
1005,2025-05-31,Travel,13657.64
1005,2025-03-24,Travel,24480.54
1005,2024-10-31,Dining,15145.09
1005,2025-09-03,Groceries,27517.57
1005,2025-06-07,Entertainment,20677.07
1005,2025-02-08,Rent,930.65
1005,2024-10-14,Travel,46262.83
1005,2025-01-09,Groceries,9569.93
1005,2025-08-22,Groceries,39227.16
1005,2025-05-23,Investment,3811.19
1005,2025-08-23,Entertainment,48606.13
1006,2025-03-28,Investment,47910.09
1006,2025-02-18,Groceries,5866.64
1006,2025-08-03,Groceries,13198.61
1006,2025-08-03,Rent,40035.75
1006,2025-08-15,Dining,6281.75
1006,2025-08-24,Travel,36678.86
1006,2024-10-30,Dining,17638.23
1006,2025-08-04,Investment,14181.0
1006,2024-12-02,Travel,10520.84
1006,2025-03-17,Investment,41619.16
1006,2025-01-31,Investment,2262.39
1006,2025-01-05,Rent,23578.78
1006,2025-07-29,Travel,28541.11
1006,2025-08-24,Dining,44663.0
1006,2025-02-06,Investment,13272.14
1006,2025-05-28,Groceries,48989.97
1006,2025-02-01,Entertainment,8337.15
1006,2025-07-10,Dining,5767.82
1006,2025-01-07,Entertainment,21703.12
1006,2025-04-19,Rent,35733.24
1006,2025-01-08,Entertainment,12617.97
1006,2024-11-11,Entertainment,6515.52
1006,2025-03-10,Entertainment,37550.17
1006,2025-08-24,Entertainment,18114.09
1006,2025-02-05,Groceries,37522.12
1006,2025-06-21,Rent,47149.58
1006,2025-05-10,Dining,29176.58
1006,2025-03-03,Travel,33810.69
1006,2025-07-31,Travel,15045.77
1006,2024-12-12,Rent,41159.36
1006,2025-03-17,Dining,15717.87
1006,2025-09-23,Entertainment,25119.9
1006,2025-07-13,Rent,33149.68
1006,2025-06-29,Investment,16545.23
1006,2025-08-19,Groceries,8898.33
1007,2025-09-03,Rent,8046.96
1007,2025-06-09,Investment,18487.71
1007,2024-10-22,Groceries,38975.88
1007,2025-05-18,Investment,25529.83
1007,2025-04-08,Dining,6729.62
1007,2024-10-03,Groceries,45842.61
1007,2025-01-06,Rent,34868.83
1007,2024-10-07,Investment,5056.1
1007,2025-06-04,Groceries,26168.03
1007,2025-06-03,Rent,4275.14
1007,2025-03-01,Groceries,41489.86
1007,2025-07-10,Dining,34957.13
1007,2025-07-25,Rent,48770.29
1007,2025-07-21,Investment,29874.99
1007,2025-02-04,Entertainment,21540.92
1007,2025-04-05,Groceries,5432.56
1007,2025-09-19,Rent,19849.88
1007,2025-05-18,Travel,3123.63
1007,2024-10-10,Rent,1424.49
1007,2025-06-16,Entertainment,21770.31
1007,2025-04-27,Groceries,26479.18
1007,2025-03-29,Rent,5828.21
1007,2025-03-07,Travel,4295.12
1007,2025-01-05,Groceries,22765.02
1007,2025-06-30,Dining,41769.26
1007,2025-02-15,Rent,34485.48
1007,2025-03-18,Investment,9697.94
1007,2024-10-24,Dining,49015.17
1007,2024-12-22,Entertainment,39431.28
1007,2025-03-10,Groceries,46211.38
1007,2025-02-17,Investment,1841.89
1007,2025-03-28,Groceries,32882.04
