customer_id,age,gender,city,job_role,employment_type,income,credit_score,savings_rate,existing_loan_balance,account_balance,joined_date
5873384,40,Male,Lucknow,Data Scientist,Contract,1361635,762,0.21,330371,90817,2022-11-06
3621509,27,Non-binary,Vadodara,Sales,Contract,918558,450,0.29,428918,24499,2023-08-19
13260249,39,Female,Delhi,Sales,Salaried,1086429,526,0.34,18648,311799,2021-11-21
12014067,27,Male,Bengaluru,Product Manager,Salaried,725551,521,0.0,43262,426394,2023-05-19
3341009,33,Male,Ahmedabad,Data Scientist,Freelance,689163,646,0.3,395855,305597,2021-06-23
3191722,32,Female,Chennai,Designer,Contract,1859701,801,0.3,811667,426830,2025-09-25
15916474,33,Male,Ahmedabad,Sales,Salaried,1084976,567,0.02,989962,212940,2021-12-03
6057240,31,Female,Bengaluru,Consultant,Freelance,815094,664,0.55,84805,401307,2024-04-07
16191459,26,Female,Jaipur,Consultant,Contract,1517289,590,0.09,101082,373638,2025-05-17
11036630,27,Female,Indore,Banker,Contract,1306975,500,0.2,330062,282715,2021-02-04
4246275,31,Male,Mumbai,Consultant,Salaried,504875,490,0.37,2290,321920,2021-04-16
16404407,39,Male,Mumbai,Sales,Freelance,925755,380,0.37,3741,304948,2024-08-17
5024305,29,Male,Mumbai,Sales,Freelance,992985,529,0.55,205111,452322,2024-02-20
13388750,32,Male,Pune,Banker,Salaried,1543250,491,0.47,22505,436104,2025-09-27
13179307,36,Female,Lucknow,Sales,Freelance,1898947,309,0.38,196661,223775,2021-08-06
15943735,30,Female,Hyderabad,Consultant,Freelance,1981076,809,0.06,778986,12284,2025-01-19
15622304,29,Non-binary,Vadodara,Sales,Salaried,953693,414,0.35,16722,114960,2024-10-26
8305435,37,Female,Indore,Designer,Salaried,1376249,388,0.21,916031,44684,2022-06-25
9947224,37,Female,Delhi,Designer,Freelance,796051,843,0.18,233040,80703,2022-11-30
11722454,33,Female,Lucknow,Consultant,Contract,688739,714,0.14,266038,165879,2022-12-29
6310548,32,Male,Chennai,Data Scientist,Freelance,1919405,347,0.09,77782,160841,2021-12-10
16136210,30,Male,Indore,Software Engineer,Salaried,1264454,347,0.17,997467,197110,2022-10-27
12257454,27,Male,Nagpur,Data Scientist,Contract,1286356,573,0.32,852621,224577,2022-11-04
5825071,38,Non-binary,Bengaluru,Sales,Contract,1994781,645,0.02,63738,455354,2021-08-19
1509293,32,Male,Ahmedabad,Data Scientist,Freelance,1992177,488,0.13,32061,284342,2024-02-19
1569292,35,Male,Bengaluru,Consultant,Freelance,643059,799,0.2,278864,91315,2021-12-30
10573292,38,Female,Bengaluru,Banker,Freelance,1397041,309,0.33,94544,403869,2021-02-12
3992421,34,Female,Nagpur,Product Manager,Salaried,1479109,480,0.2,468701,54321,2025-01-03
6233502,32,Female,Vadodara,Data Scientist,Freelance,1161007,576,0.19,196067,28338,2025-09-02
11905156,36,Non-binary,Kolkata,Software Engineer,Salaried,726081,457,0.26,97594,467670,2020-10-09
8246447,37,Female,Hyderabad,Data Scientist,Contract,1268601,607,0.07,99074,312959,2022-05-04
1843517,36,Non-binary,Hyderabad,Consultant,Salaried,870883,793,0.03,19423,482157,2021-09-15
7039259,26,Female,Hyderabad,Data Scientist,Freelance,851867,814,0.1,389,233023,2021-09-13
1308211,34,Non-binary,Pune,Data Scientist,Salaried,476456,673,0.14,985785,196857,2024-03-09
2040377,38,Female,Mumbai,Software Engineer,Salaried,655882,307,0.07,791230,312003,2021-05-11
7018829,31,Female,Bengaluru,Consultant,Freelance,1416051,508,0.43,2346,208628,2025-08-28
11367168,36,Female,Indore,Designer,Freelance,1989226,826,0.27,488645,100835,2024-05-12
1973976,32,Female,Pune,Banker,Salaried,694407,563,0.25,713356,172303,2025-05-03
10879356,34,Non-binary,Ahmedabad,Sales,Contract,508503,765,0.58,6714,206856,2025-01-06
2443472,31,Non-binary,Jaipur,Consultant,Contract,1414481,578,0.59,706115,442801,2025-08-19
5552984,25,Female,Kolkata,Software Engineer,Salaried,1669913,441,0.49,549389,94638,2024-08-02
1867354,35,Male,Delhi,Sales,Contract,1133431,845,0.29,769662,396463,2022-06-04
3319492,38,Male,Pune,Designer,Salaried,1641426,777,0.39,917591,184835,2025-05-15
11685864,34,Female,Ahmedabad,Sales,Contract,1921167,448,0.05,75799,457695,2025-09-11
14953610,32,Female,Delhi,Software Engineer,Contract,610217,625,0.53,19318,248598,2024-07-17
6452162,28,Non-binary,Kolkata,Consultant,Salaried,447797,507,0.37,997591,296132,2025-09-17
14485963,37,Male,Bengaluru,Designer,Salaried,1468758,757,0.34,942388,406234,2020-11-15
16236173,23,Female,Bengaluru,Product Manager,Freelance,463350,497,0.24,924752,455737,2023-02-19
12349213,29,Non-binary,Chennai,Consultant,Contract,1819250,677,0.48,66271,394600,2022-04-18
3729826,34,Female,Delhi,Designer,Contract,1246978,823,0.48,999014,332608,2024-02-24
1962887,23,Non-binary,Hyderabad,Sales,Salaried,317508,604,0.48,771942,73754,2023-01-05
15314184,36,Female,Mumbai,Product Manager,Freelance,891485,654,0.16,828134,278423,2023-02-27
15628617,27,Male,Lucknow,Data Scientist,Contract,746337,328,0.16,22082,436265,2021-12-27
15866661,37,Male,Pune,Consultant,Contract,1102338,815,0.35,775829,144796,2022-05-16
10019576,39,Male,Jaipur,Designer,Contract,1366957,501,0.52,625,252003,2023-08-18
8866635,40,Non-binary,Vadodara,Designer,Salaried,621684,602,0.2,5299,421420,2024-12-20
11648563,29,Male,Indore,Banker,Salaried,1292793,460,0.41,75680,135240,2023-11-01
1445150,30,Male,Kolkata,Consultant,Salaried,1972318,422,0.42,1,298708,2024-04-08
7328244,34,Male,Ahmedabad,Banker,Salaried,1809976,829,0.14,899,445985,2023-07-19
13582867,25,Male,Jaipur,Sales,Freelance,1985038,562,0.45,989645,381835,2024-01-04
8105100,27,Female,Hyderabad,Software Engineer,Freelance,1354409,446,0.46,85870,383041,2024-12-02
7401699,32,Non-binary,Pune,Sales,Contract,844350,765,0.28,979147,24651,2021-07-13
5639288,23,Female,Ahmedabad,Consultant,Freelance,1874674,543,0.08,84718,277120,2023-12-10
8883496,37,Female,Kolkata,Designer,Salaried,1182578,340,0.48,888531,439229,2025-09-17
5246569,27,Male,Lucknow,Designer,Freelance,1162909,331,0.3,49286,470154,2024-01-04
11437657,40,Non-binary,Kolkata,Designer,Contract,1995564,667,0.33,9,252468,2025-02-08
14657467,34,Female,Kolkata,Banker,Freelance,1265291,605,0.1,296346,259177,2024-02-20
1768939,36,Female,Nagpur,Banker,Freelance,1283184,723,0.59,737324,315641,2021-08-03
16070774,36,Male,Hyderabad,Data Scientist,Contract,407232,744,0.14,994528,39514,2023-03-18
6156113,34,Female,Jaipur,Product Manager,Contract,1284899,805,0.59,0,204583,2022-07-14
853367,24,Male,Lucknow,Product Manager,Freelance,360298,605,0.19,8827,328630,2024-09-06
10127240,36,Female,Jaipur,Banker,Freelance,1976402,492,0.39,840785,363624,2024-02-01
14643330,36,Non-binary,Kolkata,Product Manager,Salaried,1913102,511,0.37,2478,411388,2024-04-07
12680812,32,Male,Mumbai,Data Scientist,Salaried,1099924,412,0.59,118181,184945,2024-11-10
3400167,30,Non-binary,Indore,Data Scientist,Contract,1553596,850,0.43,59330,452575,2021-01-04
16570620,24,Female,Surat,Product Manager,Contract,1478575,735,0.45,894286,294725,2021-07-18
6307383,38,Male,Bengaluru,Banker,Contract,714238,752,0.59,26938,480677,2024-09-02
4499140,35,Female,Kolkata,Data Scientist,Salaried,1619303,327,0.16,3407,226834,2022-02-11
9523751,33,Male,Ahmedabad,Product Manager,Freelance,1717327,624,0.1,998735,366919,2023-07-16
2704069,40,Non-binary,Pune,Sales,Contract,1334553,645,0.57,30458,183665,2020-10-07
13092075,24,Non-binary,Nagpur,Product Manager,Freelance,1700645,459,0.23,995458,37434,2023-12-16
1969664,38,Non-binary,Nagpur,Consultant,Contract,1890605,752,0.11,14293,67928,2021-02-13
16078639,38,Non-binary,Mumbai,Designer,Salaried,1351038,609,0.13,283454,180352,2023-03-06
5323499,34,Male,Indore,Banker,Contract,1098274,723,0.6,384175,238459,2025-08-09
3381820,34,Female,Pune,Data Scientist,Contract,1877687,794,0.41,807201,244455,2023-08-07
9407163,38,Female,Delhi,Product Manager,Freelance,553066,661,0.59,891049,479495,2022-05-25
7034118,36,Non-binary,Bengaluru,Designer,Freelance,1782543,471,0.02,499,152322,2025-04-23
5929839,35,Female,Surat,Banker,Salaried,1277485,460,0.25,49778,90832,2021-05-03
2483452,38,Male,Indore,Product Manager,Freelance,1171977,630,0.53,698190,345639,2023-01-15
14337328,37,Non-binary,Chennai,Data Scientist,Salaried,1259620,505,0.12,373546,439951,2022-10-01
2333134,36,Non-binary,Bengaluru,Sales,Contract,1502546,327,0.04,25416,219218,2023-04-01
10278927,26,Male,Pune,Consultant,Freelance,817150,834,0.42,182,336959,2021-02-17
6953617,39,Female,Nagpur,Product Manager,Salaried,1472377,717,0.06,286388,440668,2022-12-23
16333195,24,Female,Indore,Banker,Salaried,550212,828,0.22,16495,439227,2025-09-10
2380091,24,Female,Bengaluru,Designer,Salaried,323020,389,0.11,7,184863,2021-08-09
9558650,37,Female,Ahmedabad,Sales,Freelance,1704454,794,0.37,737612,326989,2025-07-29
14306616,40,Male,Indore,Software Engineer,Salaried,567351,524,0.05,512,97606,2024-12-04
9346463,38,Non-binary,Pune,Data Scientist,Contract,415107,373,0.59,997175,363518,2024-07-29
432037,28,Female,Kolkata,Sales,Salaried,761387,612,0.41,6182,221246,2024-05-22
5195196,34,Male,Mumbai,Banker,Contract,1298419,366,0.4,226030,394250,2025-02-13
16547178,28,Male,Jaipur,Data Scientist,Contract,1234794,764,0.23,715955,477075,2022-06-24
5296575,32,Non-binary,Vadodara,Consultant,Contract,569951,526,0.05,2557,364319,2025-03-15
15858316,26,Female,Hyderabad,Software Engineer,Contract,953626,375,0.39,21011,317996,2024-09-18
4746663,24,Non-binary,Jaipur,Sales,Freelance,1968928,457,0.57,993814,109620,2024-01-25
15558976,29,Non-binary,Mumbai,Product Manager,Contract,571554,620,0.5,863706,227651,2022-05-09
2099385,35,Female,Pune,Sales,Freelance,1332617,502,0.01,824032,360029,2025-04-03
14616506,27,Male,Delhi,Product Manager,Salaried,1326947,300,0.14,995491,341020,2024-10-11
1722441,33,Female,Jaipur,Software Engineer,Freelance,554466,373,0.01,11038,33073,2024-11-20
8878379,30,Male,Ahmedabad,Consultant,Salaried,796889,473,0.38,15793,241602,2023-11-30
5920310,40,Female,Surat,Data Scientist,Contract,400446,722,0.46,27691,387853,2024-05-13
6542743,36,Female,Bengaluru,Data Scientist,Contract,1358274,610,0.23,362623,147596,2023-07-06
2593110,34,Non-binary,Vadodara,Product Manager,Contract,1338522,548,0.11,233426,274877,2025-07-21
16572665,38,Non-binary,Nagpur,Data Scientist,Salaried,900483,324,0.35,999117,270229,2023-12-27
15394231,26,Non-binary,Lucknow,Sales,Contract,1455254,720,0.46,973849,194715,2021-03-04
1206049,40,Non-binary,Kolkata,Consultant,Freelance,855218,751,0.37,240476,342407,2024-01-12
10774443,32,Non-binary,Nagpur,Designer,Contract,1118150,422,0.13,18,272030,2023-07-08
8991273,39,Non-binary,Mumbai,Banker,Freelance,1561460,720,0.53,101775,93211,2024-06-26
10525149,27,Female,Lucknow,Sales,Salaried,422507,751,0.06,783372,404574,2025-02-22
10170891,35,Male,Ahmedabad,Sales,Freelance,1031019,309,0.23,17813,42149,2021-12-01
6134154,34,Non-binary,Kolkata,Data Scientist,Freelance,1512925,351,0.56,707405,449035,2021-06-10
8198585,29,Female,Lucknow,Banker,Contract,1413146,555,0.24,0,67371,2021-05-03
9045553,30,Female,Vadodara,Data Scientist,Freelance,751368,515,0.3,547284,375120,2022-07-11
6056304,34,Male,Kolkata,Sales,Contract,1018000,809,0.28,37335,429210,2023-12-20
11831103,37,Female,Hyderabad,Designer,Freelance,1667441,632,0.43,798414,233386,2024-10-15
6818494,25,Male,Nagpur,Sales,Contract,886602,319,0.06,878990,449852,2024-10-16
2242734,25,Non-binary,Hyderabad,Data Scientist,Contract,1955602,650,0.18,873,419809,2023-08-28
10250583,37,Female,Indore,Data Scientist,Freelance,700200,459,0.21,550826,81726,2024-12-15
5366527,28,Female,Lucknow,Designer,Freelance,791095,364,0.03,711655,225702,2021-05-05
15429592,24,Male,Delhi,Consultant,Freelance,999967,584,0.0,633895,465044,2025-06-03
3943572,34,Male,Delhi,Product Manager,Salaried,1825743,764,0.47,12035,415329,2025-08-29
6909028,34,Male,Hyderabad,Product Manager,Contract,695653,524,0.29,27371,148967,2024-01-30
12998755,38,Female,Pune,Consultant,Contract,1071868,572,0.0,582703,229729,2023-10-01
12841681,33,Non-binary,Jaipur,Banker,Freelance,1244077,428,0.39,927477,31786,2021-05-06
9976045,32,Female,Jaipur,Sales,Contract,1478077,488,0.41,138715,158853,2025-05-01
14781991,38,Female,Delhi,Consultant,Contract,1391150,390,0.54,363921,497258,2025-06-09
8959435,31,Male,Bengaluru,Designer,Salaried,633641,836,0.42,59524,224583,2022-07-08
6571547,33,Male,Indore,Sales,Freelance,319400,739,0.29,973073,216060,2025-09-26
12753335,32,Male,Vadodara,Designer,Contract,1600025,365,0.15,527043,10257,2021-11-20
14583004,40,Non-binary,Hyderabad,Product Manager,Salaried,1612071,626,0.33,993700,493854,2021-03-16
7467965,37,Male,Ahmedabad,Software Engineer,Contract,1960266,458,0.31,754,313031,2024-01-19
57879,31,Non-binary,Nagpur,Sales,Freelance,669886,324,0.19,285109,91045,2025-08-17
14670954,25,Male,Hyderabad,Product Manager,Salaried,1227254,715,0.23,998692,286115,2022-05-27
14485920,39,Male,Ahmedabad,Designer,Contract,549210,307,0.57,89218,439746,2023-04-16
14226474,36,Female,Nagpur,Sales,Contract,1886167,334,0.35,21008,232956,2025-05-25
15899615,29,Male,Nagpur,Software Engineer,Salaried,1900208,474,0.54,46305,305316,2021-10-13
15232987,30,Male,Mumbai,Product Manager,Contract,927232,627,0.49,653412,291293,2022-05-24
12960239,25,Non-binary,Chennai,Consultant,Freelance,1042940,425,0.6,214777,89997,2023-09-19
957994,37,Female,Delhi,Data Scientist,Salaried,353971,735,0.28,49026,37818,2021-04-02
4453301,24,Male,Lucknow,Product Manager,Freelance,1560526,788,0.13,108490,355165,2025-06-11
7504874,37,Female,Delhi,Consultant,Freelance,866356,755,0.06,999130,398019,2020-12-06
9391433,37,Male,Mumbai,Data Scientist,Contract,1452097,754,0.42,991209,34114,2024-06-10
2709597,34,Male,Pune,Banker,Salaried,410332,549,0.54,0,28650,2022-11-12
997580,24,Male,Hyderabad,Consultant,Salaried,727444,460,0.16,715775,263879,2022-05-04
3496903,30,Male,Vadodara,Data Scientist,Contract,719832,815,0.11,690619,240721,2023-01-20
3285307,35,Non-binary,Delhi,Product Manager,Contract,1762470,479,0.08,362491,89452,2025-07-01
13920312,31,Non-binary,Ahmedabad,Designer,Freelance,767798,364,0.1,105140,222620,2023-11-01
15078125,29,Female,Mumbai,Software Engineer,Contract,1764179,695,0.48,39456,189344,2024-08-17
6725400,31,Female,Pune,Data Scientist,Contract,322386,810,0.5,388,247076,2023-11-03
1869767,28,Male,Pune,Product Manager,Contract,1801507,515,0.14,854792,284340,2025-08-18
901427,39,Non-binary,Ahmedabad,Designer,Salaried,1342709,429,0.14,765474,487381,2023-11-06
11001868,25,Non-binary,Nagpur,Sales,Freelance,305515,549,0.3,341008,439509,2021-08-14
8359973,31,Female,Hyderabad,Consultant,Salaried,1155518,841,0.21,156143,488591,2023-11-12
11145378,33,Female,Mumbai,Software Engineer,Salaried,1117769,519,0.23,1434,464797,2024-06-26
10680959,28,Non-binary,Vadodara,Designer,Contract,910043,807,0.11,967942,81402,2024-10-23
10091188,39,Non-binary,Ahmedabad,Sales,Salaried,606735,529,0.47,942209,338523,2022-12-08
9714941,31,Non-binary,Pune,Software Engineer,Freelance,1249444,375,0.04,965585,86778,2024-12-26
9189520,27,Non-binary,Vadodara,Designer,Freelance,1846896,508,0.41,342117,320840,2021-10-18
1963423,27,Non-binary,Bengaluru,Software Engineer,Salaried,1843756,526,0.21,831226,216804,2022-05-05
12058798,40,Male,Ahmedabad,Consultant,Freelance,1262448,771,0.55,1,151598,2023-11-01
12029317,32,Female,Indore,Consultant,Freelance,923762,651,0.05,991158,436755,2022-10-03
12291657,38,Non-binary,Indore,Consultant,Freelance,1761763,505,0.57,614053,461320,2025-03-02
4521063,34,Non-binary,Hyderabad,Designer,Freelance,1531658,311,0.29,3945,128880,2022-05-16
13350267,37,Non-binary,Surat,Software Engineer,Freelance,1554702,497,0.2,667939,142299,2025-07-28
10985561,38,Non-binary,Ahmedabad,Product Manager,Salaried,934707,801,0.08,982164,447237,2021-04-24
6840490,30,Female,Jaipur,Banker,Salaried,890883,655,0.4,396934,299888,2020-12-05
5624981,39,Female,Nagpur,Product Manager,Freelance,1619003,666,0.07,0,467924,2024-11-10
10995394,28,Male,Pune,Consultant,Contract,904170,454,0.56,232,329923,2023-10-22
6799681,26,Male,Bengaluru,Software Engineer,Contract,1183034,825,0.15,457309,284844,2022-04-03
1976716,40,Non-binary,Jaipur,Designer,Contract,338738,766,0.48,957211,265110,2021-04-26
782068,26,Male,Nagpur,Designer,Freelance,1383456,656,0.58,770878,414898,2025-03-11
885382,30,Non-binary,Pune,Product Manager,Freelance,1752337,327,0.21,986358,38047,2025-09-14
12223630,37,Non-binary,Lucknow,Banker,Contract,1521324,552,0.37,995928,474746,2025-09-13
13471481,35,Non-binary,Mumbai,Sales,Freelance,1486782,445,0.42,52831,356291,2022-02-21
16502257,36,Male,Kolkata,Banker,Freelance,1011464,488,0.11,1602,133819,2021-05-16
10079315,23,Male,Mumbai,Data Scientist,Salaried,818227,608,0.42,704952,39914,2022-02-27
10211116,28,Male,Indore,Software Engineer,Contract,641260,621,0.26,914402,380912,2024-08-01
14551299,36,Female,Jaipur,Data Scientist,Salaried,731055,492,0.47,12563,487375,2024-09-27
3842800,35,Male,Chennai,Sales,Contract,1307169,684,0.2,992853,421438,2022-02-15
578246,23,Non-binary,Vadodara,Consultant,Freelance,1530817,763,0.2,12626,393951,2023-04-01
8681170,23,Male,Jaipur,Banker,Freelance,301838,752,0.07,336,281181,2025-06-23
13375331,30,Non-binary,Jaipur,Designer,Freelance,566754,624,0.59,70380,219797,2024-02-04
14569890,31,Non-binary,Delhi,Consultant,Contract,1609908,712,0.23,430248,439281,2022-04-13
2173309,36,Female,Jaipur,Banker,Salaried,1225218,317,0.4,11,248447,2024-07-03
3855271,36,Female,Hyderabad,Software Engineer,Contract,393330,754,0.0,770858,371993,2022-09-12
5611331,26,Non-binary,Bengaluru,Consultant,Salaried,307948,577,0.41,307772,184259,2024-09-24
215842,26,Male,Chennai,Sales,Freelance,1137220,517,0.53,996480,118775,2023-05-18
12419138,24,Female,Nagpur,Product Manager,Freelance,1031735,492,0.04,963870,142451,2023-08-24
10819358,31,Male,Mumbai,Designer,Contract,1049591,348,0.45,3849,274814,2021-03-25
16450882,39,Non-binary,Ahmedabad,Consultant,Freelance,382415,795,0.34,153301,344535,2023-04-15
2074926,27,Male,Surat,Sales,Contract,980332,317,0.48,846928,428328,2021-12-17
7183434,23,Male,Vadodara,Product Manager,Freelance,772946,442,0.32,5576,194844,2025-08-24
6112624,26,Non-binary,Vadodara,Sales,Salaried,696491,545,0.57,86089,344839,2025-01-07
9968961,32,Female,Lucknow,Banker,Freelance,406625,676,0.2,77523,138974,2023-03-03
5549180,38,Female,Nagpur,Product Manager,Freelance,1264419,666,0.08,221296,473528,2024-03-05
4313407,30,Non-binary,Mumbai,Banker,Freelance,1626776,615,0.13,995177,222027,2023-08-13
2130717,27,Male,Ahmedabad,Product Manager,Freelance,1636469,417,0.5,38332,82884,2022-12-03
15022380,30,Female,Indore,Product Manager,Freelance,476093,516,0.25,244564,65755,2021-03-01
12653701,38,Non-binary,Hyderabad,Product Manager,Salaried,601387,357,0.54,666723,434696,2022-04-29
2208391,39,Female,Bengaluru,Product Manager,Freelance,1841966,830,0.39,24319,289067,2020-10-16
15758769,27,Female,Bengaluru,Consultant,Contract,1568373,515,0.25,758093,344591,2022-04-02
12602254,25,Male,Chennai,Sales,Contract,1947544,815,0.55,612652,88190,2023-10-04
884259,25,Male,Lucknow,Designer,Contract,1313305,756,0.15,845232,95790,2025-09-06
16175252,31,Non-binary,Surat,Designer,Salaried,335322,548,0.6,934825,180125,2025-07-17
11437896,27,Non-binary,Delhi,Banker,Contract,1195804,390,0.25,25069,105851,2022-12-29
8608333,39,Non-binary,Vadodara,Software Engineer,Freelance,476990,417,0.6,107673,372285,2021-10-05
7094336,39,Non-binary,Mumbai,Software Engineer,Salaried,509915,402,0.2,79897,271835,2023-09-17
10521419,38,Non-binary,Lucknow,Consultant,Salaried,913748,796,0.54,1,168765,2021-05-07
1473852,36,Male,Kolkata,Sales,Freelance,1289130,844,0.18,293813,240509,2024-06-16
3875214,38,Male,Vadodara,Consultant,Salaried,1664251,846,0.01,923165,275295,2022-11-25
7075729,38,Non-binary,Jaipur,Data Scientist,Contract,679952,398,0.48,240595,409309,2024-05-01
3431913,35,Female,Vadodara,Sales,Salaried,1914235,738,0.44,265709,272425,2021-07-06
14795422,38,Female,Kolkata,Software Engineer,Salaried,1359919,831,0.28,693,348408,2022-12-26
5338119,25,Female,Ahmedabad,Consultant,Freelance,968418,629,0.46,0,327761,2024-02-13
511366,38,Non-binary,Hyderabad,Product Manager,Salaried,1225221,336,0.43,961413,379459,2023-07-10
1944498,36,Male,Delhi,Software Engineer,Contract,839927,444,0.59,961059,289135,2023-08-26
7981985,37,Non-binary,Kolkata,Consultant,Contract,802368,588,0.31,25536,276095,2023-09-01
12090106,40,Male,Ahmedabad,Consultant,Contract,358043,442,0.05,5,432141,2020-11-08
959016,36,Non-binary,Bengaluru,Sales,Contract,1150590,593,0.46,942607,70676,2024-09-21
2748298,36,Non-binary,Pune,Product Manager,Salaried,1689509,576,0.21,1673,137911,2023-01-08
4821734,35,Female,Vadodara,Product Manager,Contract,1177261,714,0.27,9089,232818,2025-05-28
10555506,40,Female,Jaipur,Designer,Salaried,946403,524,0.12,340,361684,2022-03-02
6357735,37,Male,Indore,Banker,Salaried,1535572,375,0.37,708745,157728,2025-03-26
225050,35,Male,Nagpur,Sales,Freelance,1208268,347,0.32,1,111617,2023-08-20
2330941,33,Male,Lucknow,Sales,Freelance,1861697,448,0.55,18664,393379,2020-10-16
9952019,26,Non-binary,Indore,Product Manager,Contract,1556007,842,0.27,380209,410631,2025-04-23
10853031,37,Male,Ahmedabad,Sales,Contract,553664,572,0.23,293489,70354,2023-09-13
15405532,40,Non-binary,Surat,Product Manager,Freelance,812289,326,0.14,840861,466736,2024-05-13
6308049,24,Non-binary,Vadodara,Software Engineer,Contract,1510575,813,0.32,944476,450171,2025-09-14
14100454,24,Non-binary,Delhi,Product Manager,Salaried,1075193,400,0.36,913400,194174,2024-02-06
6028720,38,Female,Kolkata,Data Scientist,Freelance,841040,564,0.49,82714,3722,2021-11-07
7139548,26,Male,Nagpur,Sales,Freelance,1457282,485,0.51,999131,455594,2022-07-27
5340246,37,Non-binary,Ahmedabad,Designer,Contract,1198297,719,0.08,760231,194254,2025-07-17
4076432,32,Female,Jaipur,Designer,Contract,1311348,635,0.51,719461,140179,2024-06-27
5305691,39,Female,Surat,Banker,Contract,1686437,575,0.45,605942,496988,2025-03-01
12614983,34,Non-binary,Surat,Designer,Freelance,1216857,427,0.11,940778,181704,2023-08-12
919089,36,Male,Bengaluru,Data Scientist,Salaried,963807,606,0.04,998780,7296,2022-03-30
2003686,36,Non-binary,Surat,Consultant,Freelance,1250052,644,0.29,130869,145472,2022-08-21
9164132,36,Female,Pune,Product Manager,Contract,1226917,663,0.51,1149,204987,2022-01-31
5117690,36,Female,Chennai,Banker,Freelance,1289418,653,0.59,244740,32402,2024-08-11
4476314,30,Female,Lucknow,Designer,Contract,395454,383,0.54,229505,21282,2022-11-15
13315999,34,Female,Hyderabad,Product Manager,Freelance,1708543,843,0.28,756,45798,2023-03-26
11958825,27,Female,Nagpur,Sales,Freelance,399432,561,0.51,892198,345525,2024-10-11
14066722,28,Male,Kolkata,Product Manager,Freelance,521814,343,0.22,453491,239591,2021-04-09
14037412,34,Male,Pune,Product Manager,Freelance,1607361,610,0.54,9544,57671,2021-08-14
6190228,36,Female,Surat,Banker,Salaried,1232804,663,0.26,991423,436725,2022-08-16
9368092,27,Female,Surat,Software Engineer,Salaried,544332,410,0.16,417370,237216,2020-12-03
6620091,36,Male,Hyderabad,Product Manager,Freelance,1045464,430,0.11,805772,445013,2021-07-15
10312383,35,Male,Surat,Product Manager,Salaried,1242450,791,0.42,884020,70482,2020-12-22
10974682,31,Non-binary,Vadodara,Designer,Freelance,558035,780,0.21,1004,287776,2020-11-25
3040931,35,Non-binary,Kolkata,Consultant,Contract,1827437,340,0.23,994257,388811,2025-08-19
4197577,34,Non-binary,Pune,Product Manager,Salaried,1180759,683,0.34,999087,95278,2025-07-24
1344463,32,Female,Mumbai,Product Manager,Contract,757042,744,0.01,34978,430323,2024-08-23
7479738,29,Male,Jaipur,Software Engineer,Salaried,1045468,326,0.48,41899,486516,2025-03-01
15824382,33,Male,Lucknow,Banker,Freelance,786826,519,0.49,983313,29079,2023-07-08
2454725,37,Male,Kolkata,Sales,Salaried,1953447,582,0.09,372268,209446,2025-06-22
10719122,34,Male,Ahmedabad,Product Manager,Freelance,826114,407,0.34,218476,389182,2025-02-17
7097295,27,Non-binary,Ahmedabad,Product Manager,Contract,460967,432,0.05,101434,127906,2023-03-15
6617777,39,Female,Indore,Banker,Salaried,1251093,568,0.08,927709,387679,2020-11-17
11804000,36,Non-binary,Delhi,Software Engineer,Freelance,1460696,511,0.12,882690,302959,2021-02-14
5096499,32,Female,Ahmedabad,Banker,Salaried,1879708,491,0.15,12011,76019,2021-05-28
218029,39,Male,Nagpur,Banker,Salaried,1619111,800,0.18,2690,259534,2024-10-28
15540274,34,Non-binary,Ahmedabad,Banker,Contract,1316066,837,0.59,935237,498098,2023-10-31
16699541,27,Male,Indore,Banker,Contract,553691,563,0.25,294587,22132,2024-12-03
12225391,38,Non-binary,Kolkata,Consultant,Contract,479053,827,0.44,268980,248722,2024-12-22
1753552,26,Male,Ahmedabad,Product Manager,Freelance,668917,676,0.53,914421,4537,2022-12-11
12443584,34,Male,Pune,Sales,Freelance,747409,354,0.32,373697,317032,2024-11-26
14241475,32,Male,Chennai,Product Manager,Freelance,1732567,360,0.38,19903,434560,2024-04-08
10564195,29,Female,Surat,Product Manager,Contract,398618,341,0.39,499682,376992,2021-07-20
777519,29,Female,Lucknow,Banker,Salaried,759096,309,0.22,980026,263681,2022-06-03
12480771,29,Female,Vadodara,Software Engineer,Freelance,816672,484,0.16,664535,284247,2024-07-09
8331993,31,Female,Bengaluru,Sales,Contract,1222233,781,0.05,8072,269631,2023-07-11
8340111,33,Non-binary,Jaipur,Product Manager,Freelance,481348,697,0.41,230177,482027,2022-03-19
13082658,38,Non-binary,Indore,Designer,Contract,1893166,351,0.21,36,270407,2021-03-16
13925984,36,Male,Nagpur,Product Manager,Salaried,378522,785,0.47,179085,382579,2025-07-31
12781190,34,Female,Vadodara,Sales,Salaried,993242,466,0.39,132159,460764,2024-02-06
422290,34,Male,Pune,Banker,Freelance,379941,497,0.5,973959,159846,2022-05-29
3298354,26,Male,Ahmedabad,Sales,Contract,494111,432,0.43,71449,331558,2021-08-24
15630822,27,Non-binary,Delhi,Banker,Contract,1060147,516,0.34,117617,240584,2024-01-30
8027772,29,Female,Ahmedabad,Consultant,Freelance,469008,502,0.42,44538,52412,2022-09-20
1726206,23,Non-binary,Kolkata,Sales,Salaried,1589933,636,0.6,545,191070,2020-12-17
