customer_id,age,gender,city,job_role,employment_type,income,credit_score,savings_rate,existing_loan_balance,account_balance,joined_date
4887,35,Male,Nagpur,Banker,Salaried,300534,541,0.08,855386,116345,2025-01-10
4888,27,Male,Kolkata,Banker,Contract,468868,371,0.07,512075,415488,2024-09-12
4889,39,Female,Mumbai,Product Manager,Freelance,1998831,616,0.04,740343,387106,2024-10-15
4890,40,Male,Mumbai,Software Engineer,Salaried,1998831,616,0.35,15630,100934,2024-05-25
4891,33,Non-binary,Chennai,Software Engineer,Salaried,1644296,678,0.35,348837,179668,2022-05-27
4892,39,Non-binary,Indore,Designer,Salaried,386464,300,0.01,191655,19650,2024-10-07
4893,40,Non-binary,Nagpur,Product Manager,Contract,1485222,300,0.01,226494,474115,2022-10-12
4894,40,Female,Kolkata,Data Scientist,Contract,1282082,323,0.43,211748,76829,2022-10-29
4895,37,Female,Surat,Banker,Freelance,300534,546,0.6,195981,499921,2025-10-01
4896,33,Male,Indore,Product Manager,Salaried,1998831,376,0.34,0,486047,2023-02-10
4897,40,Male,Delhi,Consultant,Contract,477059,335,0.41,0,52843,2024-03-02
4898,23,Non-binary,Chennai,Banker,Contract,1022495,737,0.01,0,1052,2022-06-29
4899,33,Non-binary,Jaipur,Sales,Salaried,1408857,452,0.19,999134,110073,2022-02-11
4900,32,Non-binary,Delhi,Software Engineer,Contract,1944279,747,0.24,972669,85862,2023-06-06
4901,31,Non-binary,Nagpur,Data Scientist,Salaried,778523,456,0.08,4280,3026,2022-09-12
4902,28,Male,Nagpur,Consultant,Salaried,1735402,424,0.6,23230,62106,2021-12-25
4903,28,Female,Mumbai,Banker,Contract,1534534,623,0.13,0,140579,2024-12-01
4904,32,Non-binary,Ahmedabad,Product Manager,Freelance,1998831,395,0.01,0,208830,2020-10-03
4905,27,Non-binary,Hyderabad,Sales,Contract,1998831,368,0.18,0,163564,2025-10-01
4906,40,Male,Jaipur,Software Engineer,Freelance,1285367,523,0.56,28128,324819,2023-08-17
4907,30,Male,Delhi,Sales,Contract,487728,622,0.39,278050,282126,2023-06-22
4908,32,Non-binary,Lucknow,Software Engineer,Contract,1184613,553,0.49,270365,1052,2025-10-01
4909,37,Non-binary,Nagpur,Banker,Freelance,858311,692,0.19,4575,52824,2024-12-14
4910,25,Non-binary,Indore,Banker,Salaried,1503995,313,0.0,4539,240821,2022-09-13
4911,37,Male,Ahmedabad,Product Manager,Salaried,1520367,438,0.6,2258,326578,2022-08-15
4912,36,Male,Mumbai,Software Engineer,Salaried,1193058,783,0.05,6771,348252,2025-03-26
4913,24,Male,Bengaluru,Product Manager,Contract,873948,436,0.6,368203,439616,2024-11-12
4914,40,Male,Hyderabad,Software Engineer,Salaried,300534,450,0.08,232658,382445,2020-11-09
4915,40,Female,Delhi,Sales,Freelance,860547,359,0.29,12029,486574,2023-05-23
4916,37,Non-binary,Chennai,Product Manager,Salaried,516551,405,0.1,225666,491051,2025-03-17
4917,38,Female,Mumbai,Banker,Contract,1548147,548,0.44,640547,50699,2024-03-04
4918,40,Male,Bengaluru,Software Engineer,Contract,440141,607,0.21,393230,471609,2025-10-01
4919,30,Non-binary,Indore,Sales,Contract,693342,305,0.38,306309,265890,2024-06-25
4920,32,Non-binary,Bengaluru,Data Scientist,Salaried,313822,703,0.38,21606,151110,2024-06-24
4921,39,Female,Kolkata,Banker,Salaried,369272,361,0.21,245923,31357,2024-09-07
4922,40,Non-binary,Ahmedabad,Software Engineer,Salaried,471581,300,0.04,0,483527,2025-10-01
4923,27,Female,Surat,Designer,Freelance,1998831,633,0.32,0,499921,2022-07-28
4924,35,Male,Mumbai,Consultant,Contract,1474760,300,0.28,15263,367068,2023-02-20
4925,33,Female,Jaipur,Sales,Freelance,1131104,634,0.53,612430,1488,2022-12-22
4926,31,Non-binary,Ahmedabad,Consultant,Freelance,1167742,300,0.02,0,1052,2022-09-15
4927,33,Non-binary,Indore,Data Scientist,Salaried,445402,850,0.18,6644,345649,2022-07-25
4928,23,Male,Nagpur,Designer,Freelance,837230,421,0.42,3836,362753,2022-04-23
4929,39,Female,Mumbai,Consultant,Salaried,1950280,300,0.6,0,499921,2025-04-29
4930,27,Male,Delhi,Product Manager,Contract,1645455,399,0.48,434882,432990,2021-06-30
4931,30,Non-binary,Surat,Software Engineer,Contract,1992839,492,0.45,130596,499921,2022-08-03
4932,24,Non-binary,Pune,Designer,Freelance,1998831,729,0.41,0,483628,2025-09-09
4933,37,Non-binary,Kolkata,Product Manager,Contract,1632626,420,0.24,17626,55290,2022-08-03
4934,29,Non-binary,Vadodara,Sales,Salaried,807524,400,0.12,20816,1052,2022-09-06
4935,40,Male,Jaipur,Banker,Contract,1998831,564,0.22,999134,499921,2025-03-10
4936,30,Female,Bengaluru,Designer,Freelance,946549,354,0.0,9340,51069,2025-06-16
4937,23,Male,Kolkata,Software Engineer,Contract,638781,787,0.12,212879,184856,2025-10-01
4938,31,Male,Jaipur,Software Engineer,Freelance,1488957,850,0.6,0,411351,2025-06-23
4939,28,Non-binary,Mumbai,Consultant,Salaried,1322224,699,0.47,27111,44981,2025-05-02
4940,39,Non-binary,Pune,Software Engineer,Freelance,1592580,652,0.44,879879,389812,2024-03-09
4941,26,Non-binary,Ahmedabad,Product Manager,Contract,1247454,433,0.17,0,114460,2024-01-11
4942,26,Non-binary,Bengaluru,Sales,Salaried,1512721,312,0.09,999134,409332,2024-10-09
4943,38,Female,Vadodara,Consultant,Salaried,300534,717,0.6,0,128334,2023-02-09
4944,37,Non-binary,Lucknow,Consultant,Contract,1708968,355,0.36,630464,222135,2022-02-18
4945,34,Female,Mumbai,Software Engineer,Freelance,1998831,312,0.32,57,465114,2022-04-02
4946,27,Non-binary,Delhi,Consultant,Contract,544846,422,0.6,53523,242785,2020-12-19
4947,34,Non-binary,Hyderabad,Designer,Salaried,1547322,575,0.57,8082,143860,2023-10-23
4948,28,Non-binary,Ahmedabad,Software Engineer,Contract,300534,443,0.44,30653,78729,2022-05-16
4949,40,Female,Nagpur,Designer,Freelance,1278915,473,0.57,0,431062,2024-01-09
4950,27,Non-binary,Nagpur,Sales,Contract,587019,737,0.01,0,336718,2021-03-19
4951,36,Male,Mumbai,Consultant,Contract,574121,756,0.08,0,265779,2022-12-23
4952,28,Non-binary,Lucknow,Banker,Freelance,300534,415,0.44,0,309102,2022-05-05
4953,35,Non-binary,Lucknow,Banker,Contract,1044111,373,0.0,49079,323376,2021-06-27
4954,37,Non-binary,Surat,Consultant,Freelance,723793,593,0.16,874354,1052,2022-11-22
4955,40,Male,Mumbai,Designer,Salaried,761629,432,0.37,0,107305,2025-10-01
4956,32,Non-binary,Hyderabad,Banker,Freelance,959296,525,0.19,15516,54855,2024-12-26
4957,31,Non-binary,Jaipur,Consultant,Freelance,1298404,532,0.41,0,37338,2025-07-02
4958,40,Non-binary,Surat,Consultant,Contract,1417800,585,0.36,35009,293659,2025-04-05
4959,36,Female,Hyderabad,Designer,Salaried,551338,439,0.55,16341,223052,2022-11-14
4960,34,Non-binary,Ahmedabad,Consultant,Salaried,1248673,506,0.12,0,1052,2024-07-27
4961,40,Non-binary,Chennai,Designer,Freelance,394629,441,0.06,0,228454,2020-10-03
4962,32,Non-binary,Bengaluru,Sales,Salaried,883462,448,0.48,24768,128308,2022-04-03
4963,23,Male,Hyderabad,Software Engineer,Salaried,1806528,613,0.0,273576,12924,2021-03-15
4964,28,Male,Nagpur,Consultant,Salaried,1998831,365,0.51,0,261243,2020-10-13
4965,40,Non-binary,Ahmedabad,Banker,Freelance,1450458,367,0.27,57992,322394,2023-02-17
4966,35,Non-binary,Ahmedabad,Software Engineer,Salaried,1452242,300,0.6,0,146962,2022-12-25
4967,23,Non-binary,Jaipur,Sales,Contract,1939675,300,0.34,0,384552,2024-03-28
4968,40,Female,Lucknow,Consultant,Salaried,1680077,715,0.6,5080,337874,2022-07-08
4969,28,Non-binary,Mumbai,Banker,Contract,1709696,547,0.09,32813,1052,2022-08-14
4970,32,Non-binary,Pune,Software Engineer,Salaried,948407,413,0.21,24336,6027,2025-10-01
4971,28,Non-binary,Jaipur,Banker,Salaried,1560815,621,0.12,22374,499921,2022-11-11
4972,32,Female,Surat,Sales,Freelance,1657425,671,0.27,0,60940,2023-02-12
4973,32,Male,Chennai,Designer,Contract,1998831,734,0.6,688928,272094,2022-05-03
4974,35,Non-binary,Chennai,Sales,Salaried,1818022,692,0.6,10159,202486,2025-09-06
4975,40,Non-binary,Bengaluru,Data Scientist,Contract,979756,569,0.48,159253,182717,2025-01-16
4976,24,Female,Ahmedabad,Consultant,Contract,1860951,398,0.58,0,71762,2023-03-12
4977,29,Female,Nagpur,Banker,Freelance,676694,365,0.2,0,445653,2022-07-22
4978,32,Non-binary,Jaipur,Consultant,Salaried,775959,300,0.6,0,164280,2025-02-05
4979,23,Male,Bengaluru,Product Manager,Freelance,1682735,408,0.0,476291,1052,2022-08-17
4980,40,Female,Lucknow,Banker,Salaried,750623,524,0.59,0,80250,2025-10-01
4981,40,Male,Surat,Data Scientist,Salaried,1553991,400,0.53,28576,114287,2022-10-16
4982,38,Female,Nagpur,Product Manager,Freelance,814312,517,0.23,2984,499921,2022-10-05
4983,37,Female,Surat,Sales,Salaried,1289078,464,0.0,25739,405299,2023-01-03
4984,28,Non-binary,Kolkata,Software Engineer,Contract,1414234,850,0.42,0,99798,2021-12-29
4985,27,Female,Mumbai,Data Scientist,Salaried,1377878,430,0.6,318551,2581,2025-04-15
4986,25,Female,Surat,Banker,Contract,1347148,552,0.35,0,344719,2023-08-15
4987,36,Non-binary,Nagpur,Data Scientist,Contract,1998831,592,0.45,0,24091,2022-03-08
4988,39,Male,Pune,Software Engineer,Salaried,1998831,724,0.29,25986,318766,2022-08-19
4989,33,Male,Vadodara,Banker,Freelance,369800,552,0.53,94103,306690,2024-07-14
4990,32,Non-binary,Delhi,Sales,Salaried,1858104,447,0.46,54533,300557,2025-10-01
4991,25,Non-binary,Pune,Sales,Salaried,1912423,557,0.6,157216,238311,2025-06-18
4992,30,Male,Vadodara,Software Engineer,Freelance,1352436,361,0.09,52868,179301,2023-12-18
4993,31,Non-binary,Nagpur,Software Engineer,Salaried,683439,807,0.48,263267,86967,2023-01-09
4994,38,Male,Bengaluru,Software Engineer,Contract,1057645,746,0.29,1255,465560,2021-05-01
4995,23,Non-binary,Indore,Banker,Freelance,1998831,579,0.38,0,422037,2020-10-03
4996,32,Male,Nagpur,Banker,Salaried,1527598,850,0.54,999134,111747,2022-09-05
4997,25,Female,Vadodara,Data Scientist,Salaried,921201,850,0.6,0,1052,2021-12-02
4998,23,Non-binary,Pune,Sales,Contract,305563,441,0.57,0,1052,2024-08-14
4999,30,Female,Delhi,Product Manager,Contract,1579852,453,0.6,0,83689,2023-08-25
5000,36,Male,Lucknow,Product Manager,Salaried,1546428,373,0.57,0,1052,2024-05-12
5001,40,Male,Nagpur,Banker,Salaried,1025577,404,0.6,878727,220729,2024-11-26
5002,28,Non-binary,Lucknow,Product Manager,Salaried,1392131,300,0.54,201191,105566,2023-11-03
5003,40,Non-binary,Pune,Product Manager,Contract,467171,652,0.0,30647,499921,2025-10-01
5004,39,Non-binary,Lucknow,Product Manager,Salaried,1976409,591,0.04,170761,82189,2024-09-03
5005,26,Non-binary,Nagpur,Software Engineer,Salaried,1998831,300,0.6,235828,423524,2024-07-09
5006,25,Non-binary,Indore,Banker,Contract,687017,694,0.32,213336,114126,2024-05-17
5007,35,Non-binary,Kolkata,Product Manager,Salaried,1746801,732,0.6,654838,166902,2025-10-01
5008,24,Female,Ahmedabad,Software Engineer,Freelance,743961,686,0.54,0,160846,2024-01-28
5009,39,Male,Surat,Software Engineer,Salaried,1188583,610,0.56,585203,176360,2024-12-26
5010,31,Non-binary,Bengaluru,Consultant,Contract,724331,572,0.17,380,406703,2021-04-28
5011,38,Female,Lucknow,Banker,Contract,1705263,373,0.6,0,425823,2023-11-17
5012,35,Male,Ahmedabad,Designer,Contract,300534,323,0.36,999134,1052,2025-10-01
5013,24,Male,Jaipur,Consultant,Freelance,1983133,437,0.52,0,456482,2022-08-14
5014,26,Non-binary,Nagpur,Sales,Contract,1383377,300,0.07,446916,1052,2024-08-07
5015,37,Female,Bengaluru,Product Manager,Contract,700919,300,0.22,0,153550,2025-10-01
5016,28,Non-binary,Jaipur,Designer,Salaried,1589219,325,0.44,0,203524,2023-02-06
5017,40,Male,Delhi,Product Manager,Freelance,440406,303,0.24,662439,376766,2025-01-19
5018,32,Male,Kolkata,Designer,Freelance,1590761,410,0.46,333038,211747,2025-07-08
5019,35,Non-binary,Nagpur,Sales,Contract,556819,666,0.34,0,326330,2023-04-19
5020,24,Male,Ahmedabad,Consultant,Salaried,308331,307,0.53,112497,182695,2025-10-01
5021,32,Male,Jaipur,Product Manager,Contract,313859,322,0.33,688520,1052,2025-03-16
5022,27,Female,Pune,Software Engineer,Salaried,1681908,401,0.39,129025,318783,2025-08-15
5023,26,Female,Chennai,Designer,Freelance,390170,818,0.19,5147,50513,2024-01-18
5024,30,Non-binary,Delhi,Software Engineer,Freelance,1426998,300,0.15,6919,438157,2024-03-14
5025,25,Female,Kolkata,Sales,Salaried,796294,529,0.6,351107,322655,2025-01-11
5026,31,Non-binary,Ahmedabad,Consultant,Contract,1697028,567,0.18,192414,100352,2024-06-23
5027,29,Male,Ahmedabad,Product Manager,Salaried,1487651,724,0.02,0,36271,2021-09-08
5028,30,Male,Ahmedabad,Designer,Contract,1633616,300,0.6,0,394456,2021-02-10
5029,36,Non-binary,Nagpur,Consultant,Contract,300534,445,0.08,8189,1052,2021-05-01
5030,36,Male,Delhi,Banker,Freelance,1717592,320,0.1,1889,397826,2025-10-01
5031,36,Non-binary,Indore,Data Scientist,Contract,378970,367,0.46,0,1052,2024-07-16
5032,27,Male,Bengaluru,Data Scientist,Contract,1017017,325,0.28,0,71071,2024-12-18
5033,27,Female,Kolkata,Designer,Contract,373620,489,0.03,11114,240371,2025-10-01
5034,31,Non-binary,Vadodara,Software Engineer,Salaried,509818,720,0.23,0,332644,2022-08-10
5035,40,Non-binary,Kolkata,Software Engineer,Salaried,696437,574,0.6,21571,419758,2024-08-18
5036,40,Male,Chennai,Banker,Salaried,472064,524,0.34,0,376889,2025-10-01
5037,36,Non-binary,Surat,Sales,Freelance,1184858,624,0.19,6151,244361,2025-04-15
5038,23,Female,Bengaluru,Sales,Contract,766682,313,0.31,0,462243,2021-05-14
5039,40,Male,Kolkata,Product Manager,Contract,1036440,649,0.21,0,144770,2021-06-13
5040,29,Female,Vadodara,Consultant,Freelance,654614,775,0.05,17121,499921,2024-09-29
5041,23,Female,Jaipur,Software Engineer,Freelance,1470140,516,0.42,307042,1052,2022-03-09
5042,34,Male,Nagpur,Designer,Freelance,1818133,717,0.6,848597,1052,2025-10-01
5043,28,Non-binary,Mumbai,Designer,Salaried,1253499,300,0.6,22420,499921,2025-10-01
5044,31,Male,Nagpur,Software Engineer,Salaried,1222744,693,0.54,0,367203,2020-12-02
5045,23,Non-binary,Surat,Sales,Freelance,300534,383,0.44,207612,1052,2025-10-01
5046,35,Female,Chennai,Banker,Contract,300534,439,0.46,11455,427526,2022-05-31
5047,31,Non-binary,Delhi,Banker,Salaried,1529799,650,0.23,0,141641,2022-04-13
5048,36,Male,Surat,Sales,Freelance,1447976,345,0.04,13952,92280,2022-06-06
5049,24,Female,Mumbai,Product Manager,Freelance,1120134,532,0.42,0,185303,2022-01-10
5050,31,Female,Pune,Banker,Freelance,417504,784,0.25,0,294004,2024-07-17
5051,37,Non-binary,Mumbai,Data Scientist,Salaried,1703242,393,0.0,14201,437049,2021-09-28
5052,28,Male,Ahmedabad,Designer,Freelance,599927,326,0.53,910954,499921,2022-10-16
5053,27,Non-binary,Lucknow,Banker,Salaried,1602005,340,0.6,0,109041,2023-08-10
5054,39,Female,Surat,Designer,Freelance,1998831,589,0.03,34750,280258,2023-08-27
5055,29,Female,Mumbai,Banker,Salaried,320956,564,0.28,0,178456,2024-07-15
5056,30,Female,Kolkata,Banker,Contract,1408764,461,0.0,0,294978,2022-02-07
5057,35,Non-binary,Surat,Banker,Salaried,300534,460,0.58,210619,428389,2023-11-11
5058,40,Non-binary,Mumbai,Designer,Freelance,1678193,375,0.53,999134,499921,2023-01-19
5059,33,Male,Mumbai,Consultant,Freelance,1233212,682,0.43,0,452713,2022-03-28
5060,38,Female,Indore,Software Engineer,Freelance,1490595,301,0.39,18948,459572,2025-05-04
5061,26,Non-binary,Jaipur,Software Engineer,Salaried,1876046,681,0.51,0,412320,2023-05-21
5062,29,Male,Kolkata,Data Scientist,Contract,1760008,662,0.52,199290,256690,2023-03-22
5063,30,Non-binary,Vadodara,Data Scientist,Salaried,648401,300,0.46,0,47267,2023-08-18
5064,35,Non-binary,Pune,Banker,Contract,354610,300,0.6,0,151464,2022-07-28
5065,28,Non-binary,Lucknow,Designer,Freelance,539218,513,0.32,25342,84794,2025-05-11
5066,26,Non-binary,Kolkata,Data Scientist,Salaried,1559027,751,0.07,165779,192207,2024-12-13
5067,33,Non-binary,Jaipur,Sales,Contract,695760,421,0.08,925345,1052,2022-11-30
5068,23,Non-binary,Nagpur,Consultant,Salaried,404862,680,0.6,31189,385122,2025-10-01
5069,34,Non-binary,Lucknow,Banker,Freelance,696164,648,0.38,782801,59733,2021-06-26
5070,35,Male,Mumbai,Consultant,Salaried,300534,479,0.08,33524,415281,2025-02-26
5071,30,Non-binary,Delhi,Product Manager,Salaried,1741692,827,0.47,0,408886,2025-05-10
5072,40,Male,Bengaluru,Software Engineer,Contract,733729,305,0.6,24031,395664,2024-11-07
5073,40,Female,Ahmedabad,Banker,Contract,1620164,778,0.6,0,302942,2024-03-13
5074,31,Non-binary,Nagpur,Sales,Contract,365470,367,0.42,24321,110485,2022-09-27
5075,31,Female,Chennai,Product Manager,Salaried,1788004,507,0.56,94986,341328,2025-10-01
5076,40,Male,Surat,Consultant,Freelance,1273137,333,0.46,11306,1052,2025-10-01
5077,36,Female,Surat,Sales,Salaried,461610,359,0.6,313903,453678,2021-10-09
5078,38,Female,Indore,Product Manager,Salaried,890595,360,0.45,0,1052,2022-08-30
5079,36,Non-binary,Surat,Software Engineer,Salaried,1182682,300,0.6,28586,317136,2024-10-30
5080,25,Non-binary,Ahmedabad,Software Engineer,Contract,546795,808,0.16,295779,24630,2022-10-24
5081,40,Non-binary,Chennai,Consultant,Contract,393021,523,0.16,0,188111,2025-10-01
5082,31,Female,Surat,Consultant,Freelance,1343181,694,0.07,33694,312818,2025-01-08
5083,32,Female,Hyderabad,Banker,Salaried,1199490,390,0.6,0,191891,2020-10-03
5084,32,Non-binary,Mumbai,Banker,Salaried,880062,850,0.0,480729,1052,2022-01-03
5085,37,Non-binary,Surat,Data Scientist,Contract,1908976,300,0.13,0,234860,2023-06-12
5086,29,Non-binary,Mumbai,Banker,Salaried,1404642,366,0.44,579458,99023,2024-11-25
5087,39,Female,Ahmedabad,Sales,Salaried,300534,563,0.14,0,1052,2025-03-14
5088,36,Non-binary,Nagpur,Banker,Salaried,300534,474,0.57,28203,122012,2025-08-04
5089,27,Non-binary,Vadodara,Consultant,Salaried,1762911,630,0.04,0,1052,2025-10-01
5090,28,Non-binary,Surat,Software Engineer,Freelance,1717478,485,0.04,23992,409845,2025-07-27
5091,40,Female,Indore,Banker,Freelance,685295,332,0.44,35676,117177,2025-10-01
5092,30,Male,Jaipur,Software Engineer,Salaried,1976460,425,0.04,12820,279955,2025-06-10
5093,27,Male,Delhi,Product Manager,Contract,300534,498,0.08,0,78905,2021-12-15
5094,40,Female,Kolkata,Consultant,Freelance,385645,333,0.46,214786,253646,2023-05-27
5095,40,Male,Lucknow,Designer,Contract,805784,408,0.49,1596,1052,2024-11-28
5096,32,Non-binary,Nagpur,Consultant,Salaried,935835,574,0.05,8049,207279,2025-07-11
5097,27,Male,Kolkata,Data Scientist,Salaried,300534,414,0.53,202970,196432,2021-11-11
5098,24,Male,Nagpur,Product Manager,Contract,481036,500,0.56,0,78390,2024-04-18
5099,40,Female,Delhi,Banker,Contract,1708226,319,0.31,88334,290940,2023-02-19
5100,35,Non-binary,Nagpur,Software Engineer,Salaried,1877948,466,0.6,0,156890,2023-01-07
5101,33,Non-binary,Delhi,Software Engineer,Contract,300534,731,0.04,29462,229844,2024-12-22
5102,26,Male,Ahmedabad,Sales,Salaried,1424689,745,0.1,0,366685,2025-04-08
5103,28,Non-binary,Surat,Product Manager,Freelance,1998831,300,0.01,0,93478,2022-06-17
5104,28,Female,Delhi,Consultant,Contract,1760555,614,0.16,11524,96183,2020-10-28
5105,28,Male,Chennai,Software Engineer,Contract,1423885,665,0.1,11077,193303,2022-08-27
5106,40,Non-binary,Indore,Banker,Freelance,1998831,454,0.38,41642,184874,2021-09-08
5107,27,Male,Ahmedabad,Sales,Salaried,1762057,737,0.19,0,491105,2024-02-11
5108,33,Non-binary,Lucknow,Banker,Contract,1995832,657,0.6,36712,485591,2022-08-13
5109,34,Non-binary,Vadodara,Banker,Salaried,568353,526,0.6,703402,318314,2025-07-11
5110,26,Female,Pune,Designer,Contract,655239,338,0.3,69891,228970,2025-10-01
5111,35,Non-binary,Lucknow,Banker,Salaried,1170145,375,0.49,491406,291274,2025-10-01
5112,40,Non-binary,Lucknow,Designer,Freelance,972362,434,0.32,201841,49080,2022-01-02
5113,32,Male,Indore,Product Manager,Salaried,1604358,493,0.49,99519,84994,2025-05-27
5114,35,Male,Jaipur,Software Engineer,Salaried,923195,678,0.05,831223,308302,2025-10-01
5115,33,Non-binary,Nagpur,Sales,Salaried,1998831,397,0.47,506674,1052,2023-09-29
5116,37,Non-binary,Delhi,Consultant,Salaried,640746,352,0.6,308067,255908,2021-11-14
5117,27,Non-binary,Hyderabad,Designer,Freelance,1688773,300,0.09,0,63642,2021-02-27
5118,37,Female,Mumbai,Data Scientist,Freelance,1469103,480,0.02,3024,15174,2021-09-29
5119,33,Female,Surat,Designer,Freelance,1851122,592,0.5,0,289492,2024-04-22
5120,26,Male,Bengaluru,Banker,Salaried,1399658,426,0.28,597015,248798,2025-08-25
5121,24,Male,Chennai,Software Engineer,Salaried,1797038,637,0.0,586012,417262,2025-10-01
5122,28,Non-binary,Pune,Consultant,Contract,1276093,590,0.05,219745,192851,2025-04-08
5123,36,Female,Pune,Sales,Salaried,1966360,555,0.51,0,1052,2023-05-10
5124,40,Female,Nagpur,Sales,Salaried,1802841,728,0.18,35744,1052,2025-07-30
5125,34,Female,Bengaluru,Designer,Freelance,1011192,689,0.0,32949,265438,2022-01-04
5126,27,Female,Bengaluru,Sales,Salaried,1998831,455,0.6,384630,318234,2025-10-01
5127,40,Male,Bengaluru,Sales,Salaried,1167895,468,0.47,513,49706,2024-11-16
5128,24,Female,Bengaluru,Banker,Salaried,992195,702,0.14,267587,237565,2024-10-22
5129,25,Male,Pune,Sales,Salaried,1372696,306,0.6,894993,411232,2022-12-14
5130,35,Male,Nagpur,Data Scientist,Contract,429909,397,0.52,501685,65983,2024-01-20
5131,38,Female,Indore,Banker,Contract,501333,306,0.41,0,418264,2023-10-26
5132,26,Female,Surat,Banker,Contract,533889,300,0.38,490310,147993,2025-10-01
5133,38,Male,Hyderabad,Product Manager,Contract,723771,563,0.05,0,393004,2024-06-14
5134,36,Male,Bengaluru,Banker,Salaried,1397367,395,0.27,12517,39541,2022-05-29
5135,37,Female,Vadodara,Software Engineer,Freelance,300534,300,0.14,766364,52690,2025-10-01
5136,39,Non-binary,Surat,Consultant,Freelance,1005981,626,0.12,361285,277755,2025-05-29
5137,26,Male,Vadodara,Designer,Salaried,1408552,719,0.41,13004,477522,2025-10-01
5138,30,Male,Mumbai,Banker,Salaried,719678,811,0.52,28767,220083,2025-10-01
5139,30,Male,Indore,Product Manager,Freelance,300534,850,0.13,0,35752,2025-01-27
5140,36,Male,Ahmedabad,Banker,Salaried,421254,712,0.05,345250,9974,2024-12-08
5141,23,Male,Ahmedabad,Software Engineer,Freelance,868647,393,0.06,999134,241873,2022-10-06
5142,29,Male,Delhi,Software Engineer,Salaried,1225739,850,0.37,940858,487538,2024-12-21
5143,33,Male,Lucknow,Product Manager,Freelance,934956,354,0.09,0,143708,2023-03-11
5144,32,Non-binary,Mumbai,Banker,Freelance,554269,415,0.19,21863,1052,2025-09-08
5145,39,Female,Nagpur,Banker,Contract,1998831,394,0.56,115013,207946,2022-05-29
5146,28,Non-binary,Vadodara,Sales,Contract,1151421,770,0.09,35952,410428,2021-05-20
5147,31,Female,Kolkata,Product Manager,Contract,627016,300,0.06,780,280529,2022-01-10
5148,37,Male,Mumbai,Sales,Contract,1473311,451,0.16,767698,41618,2024-01-30
5149,40,Male,Chennai,Designer,Salaried,1278103,439,0.56,214850,161856,2023-01-15
5150,23,Non-binary,Vadodara,Sales,Contract,613192,419,0.12,0,1052,2024-12-25
5151,28,Female,Pune,Product Manager,Contract,1358227,363,0.2,0,43566,2021-11-28
5152,25,Non-binary,Hyderabad,Data Scientist,Salaried,644980,771,0.04,33630,499921,2022-01-08
5153,37,Non-binary,Chennai,Software Engineer,Freelance,1067497,638,0.0,0,76283,2022-04-16
5154,28,Non-binary,Pune,Product Manager,Salaried,1010706,572,0.26,198337,494522,2025-10-01
5155,24,Female,Kolkata,Data Scientist,Salaried,650967,668,0.28,733498,239305,2024-07-28
5156,34,Male,Kolkata,Product Manager,Contract,632176,420,0.19,0,474494,2021-09-21
5157,33,Non-binary,Kolkata,Software Engineer,Freelance,1389648,652,0.02,0,45672,2022-11-27
5158,40,Female,Indore,Banker,Contract,1615346,574,0.25,0,1052,2025-05-14
5159,31,Non-binary,Indore,Software Engineer,Contract,1459637,803,0.41,35264,99501,2023-09-25
5160,28,Non-binary,Ahmedabad,Software Engineer,Freelance,1488736,300,0.58,0,276223,2022-10-27
5161,32,Non-binary,Delhi,Software Engineer,Salaried,1950961,490,0.6,0,138108,2022-01-05
5162,23,Non-binary,Surat,Consultant,Contract,1553758,517,0.6,0,1052,2022-12-08
5163,38,Female,Ahmedabad,Software Engineer,Freelance,1860622,581,0.57,227774,499921,2025-03-03
5164,28,Male,Chennai,Consultant,Salaried,1632542,699,0.3,20433,342701,2024-06-29
5165,40,Non-binary,Jaipur,Software Engineer,Salaried,805366,738,0.06,333674,83702,2025-08-22
5166,23,Female,Indore,Product Manager,Salaried,1768919,543,0.6,213703,452977,2022-10-02
5167,24,Male,Jaipur,Software Engineer,Contract,720879,373,0.43,316482,222318,2025-09-30
5168,34,Female,Ahmedabad,Software Engineer,Salaried,690929,324,0.6,0,282942,2022-06-28
5169,40,Non-binary,Chennai,Data Scientist,Salaried,300534,571,0.45,34526,6627,2025-10-01
5170,32,Male,Jaipur,Sales,Freelance,566139,300,0.47,25358,499921,2025-10-01
5171,32,Male,Hyderabad,Banker,Freelance,571809,579,0.25,0,7861,2021-07-26
5172,23,Non-binary,Lucknow,Product Manager,Contract,1342207,300,0.44,14336,81372,2025-10-01
5173,40,Non-binary,Lucknow,Software Engineer,Contract,300534,500,0.46,0,415626,2023-10-30
5174,39,Non-binary,Pune,Designer,Salaried,1932489,300,0.21,24766,208186,2023-08-08
5175,26,Female,Hyderabad,Banker,Freelance,399726,334,0.6,4563,499921,2024-02-19
5176,39,Male,Hyderabad,Banker,Freelance,1887858,442,0.1,0,227588,2023-08-03
5177,32,Female,Pune,Sales,Salaried,1405290,300,0.38,1481,1052,2023-06-28
5178,27,Non-binary,Delhi,Data Scientist,Contract,574472,801,0.0,999134,171928,2022-01-22
5179,30,Female,Surat,Sales,Contract,300534,473,0.4,528590,292818,2021-12-01
5180,39,Non-binary,Indore,Sales,Contract,926971,300,0.03,98772,460964,2024-06-29
5181,38,Male,Bengaluru,Sales,Salaried,649908,837,0.45,13009,320188,2024-05-03
